id,i_dialog,i_utterance,speaker,utterance,Expected
2980,225,15,Monica,"Believe me,",5
2981,225,16,Richard,It?s okay! Shh! Hey. Hey.  Shhhh.,5
2982,225,17,Monica,Nothing.  I don?t kn?Umm. I don?t know. Umm,5
2983,225,18,Richard,I know.,5
2984,225,19,Monica,"Y?know, I-I? I have to figure?some st?Y?know, some stuff before I can",5
2985,225,20,Joey,Sounds good.,5
2986,225,21,Ross,It really was!,5
2987,226,0,Chandler,"It's gonna be okay, right? I mean she's not gonna leave me? This is, this is fixable.",5
2988,226,1,Joey,"Oh yeah, yeah, sure. Absolutely.",5
2989,226,2,Chandler,By me?,5
2990,226,3,Ross,"Oh, no!",5
2991,226,4,Joey,No-no.,5
2992,226,5,Ross,"Well, unless you make some kind of big gesture.",5
2993,226,6,Joey,"Yeah, big!",5
2994,226,7,Joey,"Uh-oh, shht! The Misses.",5
2995,226,8,Monica,"Gunther, can I get a coffee  to go?",5
2996,226,9,Chandler,Monica.,5
2997,226,10,Monica,I'm still not done not wanting to talk to you.,5
2998,226,11,Chandler,Just tell me what I need to do to make things right.,5
2999,226,12,Monica,What?!,5
3000,226,13,Chandler,"Well, that's what we do.",5
3001,226,14,Chandler,"Y'know, I-I mess up and then you tell me how to fix it and then I do and then y'know you think I'm all cute again.",5
3002,226,15,Monica,Really?,5
3003,226,16,Monica,I'm really tired of being your relationship tutor.,5
3004,226,17,Monica,You're gonna have to figure this one for yourself.,5
3005,226,18,Monica,All right?,5
3006,226,19,Monica,Y'know what?,5
3007,226,20,Monica,"If you're too afraid to be in a real relationship, then don't be in one.",5
3008,227,0,Rachel,Hi!,5
3009,227,1,Phoebe,Hi!,5
3010,227,2,Rachel,"So umm, what's this book about?",5
3011,227,3,Phoebe,You didn't read this one either?!,5
3012,227,4,Rachel,"Well, I was gonna, but I accidentally read something else.",5
3013,227,5,Phoebe,What?,5
3014,227,6,Rachel,Vogue,5
3015,227,7,Phoebe,No! You should've read it yourself!,5
3016,227,8,Rachel,Come on Phoebe! Don?t be such a goodie-goodie!,5
3017,227,9,Phoebe,Fine!,5
3018,227,10,Phoebe,"Okay, all right, so Jane Eyre, first of all, you'd think she's a woman, but she's not.",5
3019,227,11,Phoebe,She's a cyborg.,5
3020,227,12,Rachel,A cyborg?! Isn't that like a robot?!,5
3021,227,13,Phoebe,"Yeah, this book was light years ahead of its time.",5
3022,227,14,The Teacher,"Sorry I'm late. Let's get started. So, what did everybody think about Jane Eyre?",5
3023,227,15,Phoebe,"Umm, Rachel and I were just discussing it and she had some very interesting insights.",5
3024,227,16,The Teacher,"Well, go ahead Rachel.",5
3025,227,17,Rachel,"Uh, thank you Phoebe.",5
3026,227,18,Rachel,"Umm, well, what struck me most when reading Jane Eyre was uh, how the book was so ahead of its time.",5
3027,227,19,The Teacher,"If you're talking about feminism, I think you're right.",5
3028,227,20,Rachel,"Yeah, well, feminism yes, but also the robots.",5
3029,228,0,Phoebe,"Excuse me, is this your car?",5
3030,228,1,Guy,Yeah.,5
3031,228,2,Phoebe,"Well I don't think it's very nice of you to park here, y'know you're blocking the entrance.",5
3032,228,3,Guy,Don't worry about it. It's not a problem.,5
3033,228,4,Phoebe,"Well, it's a problem for me, which means it's a problem for you 'cause I'm a cop.",5
3034,228,5,Guy,So am I!,5
3035,228,6,Phoebe,"Ohh, no.",5
3036,228,7,Phoebe,"Oh okay, so you're a cop which means you can park anywhere, 'cause I know that 'cause I'm a cop too.",5
3037,228,8,Phoebe,"So, all right, keep up the good work.",5
3038,228,9,Phoebe,10-4.,5
3039,228,10,Cop,"Hey, wait a second! So wait, what precinct are you with?",5
3040,228,11,Phoebe,"I-I'm with the umm, the 57",5
3041,228,12,Cop,"Oh, I know a guy in homicide up there.",5
3042,228,13,Phoebe,"I'm in vice. Yeah, in fact I'm undercover right now. I'm a whore.",5
3043,228,14,Cop,Who-who else is in vice up there?,5
3044,228,15,Phoebe,"Umm, do you know, umm Sipowicz?",5
3045,228,16,Cop,"Sipowicz? No, I don't think so.",5
3046,228,17,Phoebe,"Yeah, big guy, kinda bald.",5
3047,228,18,Cop,"No, I don't know him.",5
3048,228,19,Phoebe,"Don?t try to call him or anything, 'cause he's not there, he's out. His umm, his partner just died.",5
3049,228,20,Cop,"Wow umm, tell Sipowicz I'm real sorry for his loss.",5
3050,228,21,Phoebe,"I-I sure will, take care.",5
3051,228,22,Cop,"Hey by the way, I'm sure Sipowicz is gonna be all right. I heard that kid from",5
3052,228,23,Phoebe,Oh.,5
3053,229,0,Ross,I'm hurt!,5
3054,229,1,Ross,"I'm actually hurt, that you would think that I would send you any of those things out of any thing other than love.",5
3055,229,2,Ross,Hurt!,5
3056,229,3,Ross,Hurt!,5
3057,229,4,Rachel,All right Ross!! I get it!!,5
3058,229,5,Joey,"Oh, it was so amazing. After the  love making...",5
3059,229,6,Monica,Oh my.,5
3060,229,7,Joey,Yep.,5
3061,229,8,Joey,"I just, I just watched her sleep for like hours, just breathing in and breathing out.",5
3062,229,9,Joey,"And then I knew she was dreaming ?cause, ?cause her eyes keep going like this.",5
3063,229,10,Chandler,"I?m telling ya, Joanna?s got it all wrong.",5
3064,229,11,Chandler,Okay?,5
3065,229,12,Chandler,"All I said was, ?This was fun.",5
3066,229,13,Chandler,Let?s do it again sometime.,5
3067,229,14,Chandler,I?ll give you a call.?,5
3068,229,15,Rachel,"Ohh, gee. I wonder why she thinks you?re going to call her?",5
3069,229,16,Chandler,That?s what you say at the end of a date.,5
3070,229,17,Rachel,"You can?t just say, ?Nice to meet you, good night??",5
3071,229,18,Chandler,To her face?,5
3072,229,19,Chandler,"Look it?s the end of the date, I?m standing there, I know all she?s waiting for is for me to say ?I?ll call her? and it?s just y'know, comes out.",5
3073,229,20,Chandler,"I can?t help it, it?s a compulsion.",5
3074,229,21,Monica,"Come on Rach, when a guy says he?s going to call, it doesn?t mean he?s going to call. Hasn?t it ever happened to you?",5
3075,229,22,Rachel,"Well, they always called.",5
3076,229,23,Monica,"Hmm, bite me.",5
3077,230,0,Phoebe,"so this guy was all  And I'm all, Buffay, Homicide.  It was just so cool!",5
3078,230,1,Monica,"Phoebe, you were supposed to take that back!",5
3079,230,2,Phoebe,I know but I'm having so much fun doing good deeds.,5
3080,230,3,Chandler,"Okay, but impersonating a police officer is a serious thing. You could get arrested.",5
3081,230,4,Phoebe,"You could get arrested, right now!  All right, yeah, I gotta take it back. I'm totally drunk with power.",5
3082,230,5,Phoebe,Hey.,5
3083,230,6,Joey,Hey!  Oh.,5
3084,230,7,Chandler,"Hi, Joe.",5
3085,230,8,Joey,"Yeah, I didn?t know you guys were going to be here.",5
3086,230,9,Monica,"Hey Joey, sweetie, taste this.",5
3087,230,10,Joey,What?! Why?!,5
3088,230,11,Monica,What is going on with you?,5
3089,230,12,Joey,Nothing!,5
3090,230,13,Chandler,"Oh, come on! You've been acting strange all day!",5
3091,230,14,Joey,"All right! There is something. I kinda had a dream,  but I don't want to talk about it.",5
3092,230,15,Chandler,Whoa-whoa-whoa-whoa-whoa-what-what if Martin Luther King had said that?  I kinda have a dream! I don?t want to talk about it.,5
3093,230,16,Joey,"Well, it involved Monica.",5
3094,230,17,Chandler,You had a dream about a girl that I am seeing?!,5
3095,230,18,Chandler,"Oh, that is so cool!",5
3096,230,19,Chandler,I can't tell you how many times I've dreamt about a girl that he was seeing.,5
3097,230,20,Chandler,Anyway we're talking about your dream.,5
3098,230,21,Chandler,I love you.,5
3099,230,22,Chandler,Your dream?,5
3100,230,23,Rachel,Not unless different means the same.,5
3101,231,0,Monica,What is that?,5
3102,231,1,Chandler,I think it?s the dying cat parade.,5
3103,231,2,Monica,It sounds like it?s coming from across the street.,5
3104,231,3,Chandler,Oh my God!,5
3105,231,4,Monica,What?,5
3106,231,5,Ross,"Yeah! Oh yeah, you?ll be fine! It-it?ll be uh, just like bungy jumping. Y?know? But instead of bouncing back up you-you won?t.",5
3107,231,6,Joey,What if I smack my head on the concrete?,5
3108,231,7,Ross,"Well, I?m not gonna lie to you Joey, it?s a possibility.",5
3109,231,8,Joey,I don?t know Ross!,5
3110,231,9,Joey,"I-I tell you what, let?s flip to see who does it, okay?",5
3111,231,10,Joey,"You-you call it in the air, all right?",5
3112,231,11,Ross,"Oh, all right.  Tails!  Can you-can you see what it is?",5
3113,231,12,Joey,No.,5
3114,231,13,Ross,"Okay. Well, you be careful.",5
3115,231,14,Joey,What?,5
3116,231,15,Joey,No!,5
3117,231,16,Joey,No Ross!,5
3118,231,17,Joey,No-no!,5
3119,231,18,Joey,Stop!,5
3120,231,19,Joey,I?m not jumping!,5
3121,231,20,Joey,"Okay, look I have an audition tomorrow and I can?t go if I break my leg.",5
3122,231,21,Ross,Well I?m not jumping! I have a son! Okay? He won?t have a father if-if I die!,5
3123,231,22,Joey,"Well all right so, it looks like we?re even!",5
3124,232,0,Rachel,"So, come on, what was the big news Pete wanted to tell you Mon?! Or should I say Mrs. Monica Becker?",5
3125,232,1,Phoebe,"No-no-no oh, keep your name, don?t take his name.",5
3126,232,2,Monica,He didn?t ask me to marry him.,5
3127,232,3,All,Ohh.,5
3128,232,4,Phoebe,Well then,5
3129,232,5,Monica,He wanted to tell me he?s gonna compete is some ultimate fighting competition thingy.,5
3130,232,6,The Guys,Pete?!,5
3131,232,7,Rachel,Why?! What is it?,5
3132,232,8,Rachel,I bet he sensed that I was ready to have sex with another guy.,5
3133,232,9,Ross,"Well, umm, why don?t you give him a call?",5
3134,232,10,Rachel,Okay.  Are you sure you wanna hear this?,5
3135,232,11,Ross,"Oh, I?m sure.",5
3136,232,12,Rachel,Chip!,5
3137,232,13,Rachel,"Hi, it?s Rachel.",5
3138,232,14,Rachel,Rachel Green.,5
3139,232,15,Rachel,"Yeah, umm, you left me a message.",5
3140,232,16,Rachel,"Yes you did, my roommate wrote it down.",5
3141,232,17,Rachel,Monica Geller.,5
3142,232,18,Rachel,Ohh.,5
3143,232,19,Ross,"Oh, that?s right! He called to ask out Monica! That-that?s gotta be embarrassing!",5
3144,233,0,Rachel,"Mon you definitely have to make it a theme wedding, and the theme could be, ?Look how much money we?ve got!? Y'know, I mean you could put, you could put money in-in the invitations!",5
3145,233,1,Rachel,You-you could have like little money place settings.,5
3146,233,2,Rachel,"And ah, you could start with a money salad!",5
3147,233,3,Rachel,"I mean it?ll be dry, but people",5
3148,233,4,Monica,"Would you stop? We?ve only been going out a couple of weeks, I mean we don?t even know if he?s gonna propose.",5
3149,233,5,Chandler,"Yes, but this is Pete.",5
3150,233,6,Chandler,Okay?,5
3151,233,7,Chandler,"He?s not like other people, on your first date he took you to Rome.",5
3152,233,8,Chandler,For most guys that?s like a third or fourth date kinda thing.,5
3153,233,9,Monica,"Well if-if that?s what it is, then it?s-it?s crazy.",5
3154,233,10,Ross,Monica?s right. We?re talking about getting married here. Okay? She-she can?t just rush into this.,5
3155,233,11,Rachel,"Oh please, what do you know! You married a lesbian!",5
3156,233,12,Phoebe,All right. I gotta go. I have break up with Vince.,5
3157,233,13,Chandler,"Oh, so you?re going with the teacher, huh?",5
3158,233,14,Phoebe,"Yeah, I like Vince a lot, y'know?",5
3159,233,15,Phoebe,"But, it?s just Jason?s so sensitive, y'know?",5
3160,233,16,Phoebe,"And in the long run, I think sensitive it?s just better than having just like a really, really, really nice  butt.",5
3161,233,17,Phoebe,Jason!,5
3162,233,18,Phoebe,Definitely Jason!,5
3163,233,19,Phoebe,"Okay, wish me luck!",5
3164,233,20,All,Good luck!,5
3165,233,21,Rachel,"OH MY GOD!!!  Sorry, I was just imagining what it?d be like to catch the money bouquet.",5
3166,234,0,Monica,"So you talked to your dad, huh.",5
3167,234,1,Joey,Yeah.,5
3168,234,2,Joey,"He's gonna keep cheating on my ma like she wanted, she's gonna keep pretending she doesn't know even though she does, and my little sister Tina can't see her husband any more because he got a restraining order...which has nothing to do with anything except that I found out today.",5
3169,234,3,Rachel,Wow.,5
3170,234,4,Chandler,Things sure have changed here on Waltons mountain.,5
3171,234,5,Ross,"So Joey, you okay?",5
3172,234,6,Joey,"Yeah, I guess.",5
3173,234,7,Joey,"It's just parents, after a certain point, you gotta let go.",5
3174,234,8,Joey,"Even if you know better, you've gotta let them make their own mistakes.",5
3175,234,9,Rachel,"Just think, in a couple of years we get to turn into them.",5
3176,234,10,Chandler,"If I turn into my parents, I'll either be an alcoholic blond chasing after twenty-year-old boys, or...",5
3177,234,11,Chandler,I'll end up like my mom.,5
3178,234,12,Phoebe,Hey.,5
3179,234,13,All,"Hey, Pheebs.",5
3180,234,14,Monica,How's it going?,5
3181,234,15,Phoebe,"Oh, okay, except I broke up with Roger.",5
3182,234,16,All,Awww.,5
3183,234,17,Phoebe,"Yeah, right.",5
3184,234,18,All,Aaawwwwww!!,5
3185,234,19,Rachel,What happened?,5
3186,234,20,Phoebe,"I don't know, I mean, he's a good person, and he can be really sweet, and in some ways I think he is so right for me, it's just...",5
3187,234,21,Phoebe,I hate that guy!,5
3188,235,0,Don,so I?ve been slowly phasing out the wine importing and focusing more on the cheese side of things.,5
3189,235,1,Chandler,"Cheese you say? That?s some pretty smelly work, huh Don?",5
3190,235,2,Don,Excuse me?,5
3191,235,3,Chandler,"Cheese, it?s smelly. You must smell a lot of the time too.",5
3192,235,4,Don,"Uh, not really. But when it comes to cheese, I?m one of the people who thinks the smellier the better.",5
3193,235,5,Monica,"Me too! Yeah, Chandler can?t stand it. He won?t even allow me to have blue cheese in the house.",5
3194,235,6,Don,And you?re still married to him?,5
3195,235,7,Monica,You know what I?d love to do?,5
3196,235,8,Monica,"I would like to go to France and eat nothing but bread and cheese?Not even bread, just cheese.",5
3197,235,9,Monica,"No, I want the bread.",5
3198,235,10,Monica,Yeah.,5
3199,235,11,Monica,"Ah, and pastries?  And pate.",5
3200,235,12,Monica,"Oh, I?m really not high, it?s just I used to be fat.",5
3201,235,13,Don,"Well if you where ever enter the Loire valley let me know, I?ve got a great little villa you can stay at.",5
3202,235,14,Chandler,Is it made of cheese?,5
3203,235,15,Don,"No. But God, a house made of cheese, wouldn?t that be incredible?!",5
3204,235,16,Monica,I?d move in tomorrow!,5
3205,235,17,Chandler,Oh come on!  Are you listening to this?,5
3206,235,18,Phoebe,I?m so sorry.,5
3207,235,19,Chandler,What do we do?,5
3208,235,20,Phoebe,"I don?t know, they both want to live in a house of cheese! I don?t know how you fight that.",5
3209,236,0,Joey,Hey! Terry.,5
3210,236,1,Terry,Joey Tribbiani! I?m surprised your big head could fit through our small halls!  I gotta go Joey.,5
3211,236,2,Joey,Wait!,5
3212,236,3,Joey,Terry!,5
3213,236,4,Joey,"Wait?Look?Wait I-I? Look, I?m really sorry about before.",5
3214,236,5,Joey,I was an idiot thinking I?m too big to audition for you.,5
3215,236,6,Joey,You gotta give me another chance.,5
3216,236,7,Terry,I can?t help you Joey.,5
3217,236,8,Phoebe,Hi.,5
3218,236,9,Ross,Hi.,5
3219,236,10,Phoebe,"So, how are things going with crazy? Has she cooked your rabbit yet?",5
3220,236,11,Ross,"Listen, you are hearing",5
3221,236,12,Phoebe,"Yeah well, maybe she should?ve spent a little less time decorating and a little more time in the bedroom.",5
3222,236,13,Ross,"Well, I don?t think",5
3223,236,14,Phoebe,You think he?s emotionally unavailable?,5
3224,236,15,Ross,I think he can be.,5
3225,236,16,Phoebe,"Well, maybe he wouldn?t be if she didn?t bring the office home every night!",5
3226,236,17,Ross,"Well, excuse her for knowing what she wants to do with her life!",5
3227,236,18,Phoebe,"Yeah well, she certainly knew what she was doing New Year?s Eve 1997.",5
3228,236,19,Ross,I,5
3229,236,20,Phoebe,We want the last six years back!!,5
3230,236,21,Ross,So do we!! So do we!!  I?m sorry you had to see that.,5
3231,237,0,Joey,Hey! Sleeping beauty!,5
3232,237,1,Chandler,Where have you been?! I tried to call you! I want to talk to you! I still feel so bad!,5
3233,237,2,Joey,"Oh no, were you upset? Did you lose sleep?",5
3234,237,3,Ross,Yeah that’s what she said.,5
3235,237,4,Joey,So?,5
3236,237,5,Ross,So I don’t wanna be just anybody.,5
3237,237,6,Joey,Wow.,5
3238,237,7,Ross,"You know what, it’s, it’s better this way anyway.",5
3239,237,8,Ross,"I mean I don’t  know what I was thinking, going down that road again with us.",5
3240,237,9,Ross,It’s just much  easier if we’re just friends who have a kid.,5
3241,237,10,Joey,Really?,5
3242,237,11,Ross,Yeah.,5
3243,237,12,Joey,And you’re Okay with that?,5
3244,237,13,Ross,Yes.,5
3245,237,14,Ross,"I mean, it’s what we always planned.",5
3246,237,15,Ross,"And if you have  a plan, you should stick to it.",5
3247,237,16,Ross,That’s why they call them plans.,5
3248,237,17,Ross,Hello?,5
3249,237,18,Ross,I’m fine.,5
3250,237,19,Joey,"Hey, for what it’s worth, with Rachel I don’t think you’ll ever  be just  ""anybody.""",5
3251,237,20,Ross,Hey there you go!,5
